test_id	gene_id	block_id	equivalent_blocks	contrast	method	fitted_model	cell_types	n_cell_types	n_mice	n_samples	n_paths	median_effective_count	statistic	degrees_of_freedom	asymptotic_p_value	p_value	converged	null_concentration	celltype_logit_effects	max_celltype_logit_effect	permutation_count	permutation_p_value	valid_for_inference	fdr	calibration_bin	pooled_permutation_p_value	inference_eligible
ENSMUSG00000042249.12:B1|ASC_vs_INH_migrating_interneuron	ENSMUSG00000042249.12	ENSMUSG00000042249.12:B1	ENSMUSG00000042249.12:B1,ENSMUSG00000042249.12:B2	ASC_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	ASC,INH_migrating_interneuron	2	25	50	3	0.9123373238243258	2.8412113588728403	2	0.2415676600146586	0.0648862140304683	True	inf	[[-1.376588294808937, -0.8568670435627288]]	1.6214858814522275	50	0.0196078431372549	True	0.3954929577464789	0	0.0648862140304683	True
ENSMUSG00000055065.8:B1|ASC_vs_INH_medium_spiny	ENSMUSG00000055065.8	ENSMUSG00000055065.8:B1	ENSMUSG00000055065.8:B1	ASC_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	ASC,INH_medium_spiny	2	18	36	3	23.901489250858432	5.721914870541923	2	0.0572139553747192	0.06491309029380095	True	inf	[[-0.30430235571068914, 0.09360234827699557]]	0.3183729311578526	50	0.0196078431372549	True	0.3954929577464789	1	0.06491309029380095	True
ENSMUSG00000097545.9:B1|EX_thalamus_vs_INH_migrating_interneuron	ENSMUSG00000097545.9	ENSMUSG00000097545.9:B1	ENSMUSG00000097545.9:B1,ENSMUSG00000097545.9:B2	EX_thalamus_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	dirichlet_multinomial	EX_thalamus,INH_migrating_interneuron	2	3	6	2	27.67138345246001	4.794302637071894	1	0.0285540135997863	0.06509603072983354	True	8.59505395586862	[[-1.3799571493530498]]	1.3799571493530498	50	0.2941176470588235	True	0.3954929577464789	1	0.06509603072983354	True
ENSMUSG00000005417.18:B1|EX_cerebellum_granule_vs_INH_migrating_interneuron	ENSMUSG00000005417.18	ENSMUSG00000005417.18:B1	ENSMUSG00000005417.18:B1	EX_cerebellum_granule_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,INH_migrating_interneuron	2	3	6	2	42.070789421080775	5.732045959404047	1	0.0166580641462583	0.06527884862503212	True	47.07208994886172	[[-0.9979488282811118]]	0.9979488282811118	50	0.0980392156862745	True	0.3954929577464789	3	0.06527884862503212	True
ENSMUSG00000021720.12:B1|INH_medium_spiny_vs_INH_midbrain	ENSMUSG00000021720.12	ENSMUSG00000021720.12:B1	ENSMUSG00000021720.12:B1,ENSMUSG00000021720.12:B3	INH_medium_spiny_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	INH_medium_spiny,INH_midbrain	2	8	16	4	20.06770727795604	1.8390330488964537	3	0.6064779658892034	0.06528980679546968	True	inf	[[-0.04638215077471554, 0.33419373143328657, 0.29532586738765104]]	0.4483905908781545	50	0.0196078431372549	True	0.3954929577464789	0	0.06528980679546968	True
ENSMUSG00000026238.15:B2|ASC_vs_EX_cerebellum_granule	ENSMUSG00000026238.15	ENSMUSG00000026238.15:B2	ENSMUSG00000026238.15:B2	ASC_vs_EX_cerebellum_granule	paired_dirichlet_multinomial	multinomial	ASC,EX_cerebellum_granule	2	4	8	2	27.51171229107277	4.792377798076217	1	0.0285859381487061	0.06537772087067861	True	inf	[[0.8544385802087088]]	0.8544385802087088	50	0.3137254901960784	True	0.3954929577464789	1	0.06537772087067861	True
ENSMUSG00000040549.17:B1|EX_cerebellum_granule_vs_INH_midbrain	ENSMUSG00000040549.17	ENSMUSG00000040549.17:B1	ENSMUSG00000040549.17:B1,ENSMUSG00000040549.17:B4	EX_cerebellum_granule_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	EX_cerebellum_granule,INH_midbrain	2	3	6	3	16.630408795203444	2.7821080220939223	2	0.2488129148142359	0.06545044197855934	True	inf	[[-0.09956497985863566, 0.692082679101487]]	0.699207851734048	50	0.1372549019607843	True	0.3954929577464789	0	0.06545044197855934	True
ENSMUSG00000064043.16:B1|EX_cortical_vs_INH_migrating_interneuron	ENSMUSG00000064043.16	ENSMUSG00000064043.16:B1	ENSMUSG00000064043.16:B1,ENSMUSG00000064043.16:B2,ENSMUSG00000064043.16:B3,ENSMUSG00000064043.16:B4,ENSMUSG00000064043.16:B5	EX_cortical_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cortical,INH_migrating_interneuron	2	5	10	2	25.600988528014515	4.789109508561751	1	0.0286402297221596	0.06573623559539052	True	67.01621931570233	[[-0.6535615440389948]]	0.6535615440389948	50	0.0980392156862745	True	0.3954929577464789	1	0.06573623559539052	True
ENSMUSG00000022263.11:B1|INH_medium_spiny_vs_INH_midbrain	ENSMUSG00000022263.11	ENSMUSG00000022263.11:B1	ENSMUSG00000022263.11:B1,ENSMUSG00000022263.11:B2	INH_medium_spiny_vs_INH_midbrain	paired_dirichlet_multinomial	dirichlet_multinomial	INH_medium_spiny,INH_midbrain	2	13	26	2	49.33643497793005	5.708977850645397	1	0.0168783642501279	0.065792855307119	True	33.44608016483964	[[0.4536761345113507]]	0.4536761345113507	50	0.1176470588235294	True	0.3954929577464789	3	0.065792855307119	True
ENSMUSG00000015501.11:B1|EX_cortical_vs_INH_medium_spiny	ENSMUSG00000015501.11	ENSMUSG00000015501.11:B1	ENSMUSG00000015501.11:B1	EX_cortical_vs_INH_medium_spiny	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cortical,INH_medium_spiny	2	13	26	2	41.44388566483494	5.709690874791249	1	0.0168715100723797	0.06581621924721386	True	53.50882025075811	[[-0.43333479536423675]]	0.4333347953642367	50	0.0784313725490196	True	0.3954929577464789	3	0.06581621924721386	True
ENSMUSG00000096054.4:B1|ASC_vs_INH_medium_spiny	ENSMUSG00000096054.4	ENSMUSG00000096054.4:B1	ENSMUSG00000096054.4:B1	ASC_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	ASC,INH_medium_spiny	2	28	56	3	68.11461910989661	6.9168917224287725	2	0.0314786462071105	0.0658258997231621	True	inf	[[-0.019415579220854594, -0.18234837817841834]]	0.1833791038825873	50	0.0196078431372549	True	0.3954929577464789	3	0.0658258997231621	True
ENSMUSG00000020189.16:B1|EX_cortical_vs_INH_medium_spiny	ENSMUSG00000020189.16	ENSMUSG00000020189.16:B1	ENSMUSG00000020189.16:B1,ENSMUSG00000020189.16:B2,ENSMUSG00000020189.16:B3	EX_cortical_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_medium_spiny	2	4	8	2	20.83373602623044	4.784047480389148	1	0.0287245301729415	0.06591549295774649	True	inf	[[0.717046435512787]]	0.717046435512787	50	0.0588235294117647	True	0.3954929577464789	1	0.06591549295774649	True
ENSMUSG00000021288.20:B2|INH_midbrain_vs_INH_migrating_interneuron	ENSMUSG00000021288.20	ENSMUSG00000021288.20:B2	ENSMUSG00000021288.20:B2	INH_midbrain_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_midbrain,INH_migrating_interneuron	2	3	6	2	23.273667405143684	4.783947758597492	1	0.0287261934813282	0.06604353393085788	True	inf	[[0.752612382262028]]	0.752612382262028	50	0.0588235294117647	True	0.3955701534636011	1	0.06604353393085788	True
ENSMUSG00000029478.17:B4|EX_cerebellum_granule_vs_INH_medium_spiny	ENSMUSG00000029478.17	ENSMUSG00000029478.17:B4	ENSMUSG00000029478.17:B4	EX_cerebellum_granule_vs_INH_medium_spiny	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,INH_medium_spiny	2	6	12	2	28.63651163398425	4.7780165535622245	1	0.0288253035105487	0.06622279129321383	True	23.795161379136744	[[0.7119418368954776]]	0.7119418368954776	50	0.1568627450980392	True	0.3955701534636011	1	0.06622279129321383	True
ENSMUSG00000038170.16:B1|INH_medium_spiny_vs_INH_midbrain	ENSMUSG00000038170.16	ENSMUSG00000038170.16:B1	ENSMUSG00000038170.16:B1	INH_medium_spiny_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	INH_medium_spiny,INH_midbrain	2	10	20	2	26.00486809857389	4.7785875662455055	1	0.028815746459316	0.0662483994878361	True	inf	[[0.44438065071319127]]	0.4443806507131912	50	0.1176470588235294	True	0.3955701534636011	1	0.0662483994878361	True
ENSMUSG00000022263.11:B1|ASC_vs_EX_cerebellum_granule	ENSMUSG00000022263.11	ENSMUSG00000022263.11:B1	ENSMUSG00000022263.11:B1,ENSMUSG00000022263.11:B2	ASC_vs_EX_cerebellum_granule	paired_dirichlet_multinomial	dirichlet_multinomial	ASC,EX_cerebellum_granule	2	3	6	2	23.473621189642643	4.770832047012561	1	0.0289458331349046	0.06647887323943662	True	4.200760257364959	[[-1.7115283079718695]]	1.7115283079718695	50	0.1372549019607843	True	0.3963081382183778	1	0.06647887323943662	True
ENSMUSG00000034160.14:B1|EX_cortical_vs_INH_migrating_interneuron	ENSMUSG00000034160.14	ENSMUSG00000034160.14:B1	ENSMUSG00000034160.14:B1,ENSMUSG00000034160.14:B2,ENSMUSG00000034160.14:B3,ENSMUSG00000034160.14:B4	EX_cortical_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cortical,INH_migrating_interneuron	2	11	22	2	21.140824850203508	4.765527051204344	1	0.0290351682033767	0.06678617157490396	True	78.96680516509527	[[-0.4537393148507801]]	0.4537393148507801	50	0.1176470588235294	True	0.39747404464138575	1	0.06678617157490396	True
ENSMUSG00000096054.4:B1|ASC_vs_EX_hippocampus_pyramidal	ENSMUSG00000096054.4	ENSMUSG00000096054.4:B1	ENSMUSG00000096054.4:B1	ASC_vs_EX_hippocampus_pyramidal	paired_dirichlet_multinomial	multinomial	ASC,EX_hippocampus_pyramidal	2	7	14	3	34.24546987558742	7.470261372976893	2	0.0238700513717075	0.06688883599143061	True	inf	[[-0.5947987150455606, -0.6315905416997051]]	0.8675783098858436	50	0.0196078431372549	True	0.39747404464138575	2	0.06688883599143061	True
ENSMUSG00000040907.16:B3|EX_cerebellum_granule_vs_EX_hippocampus_granule	ENSMUSG00000040907.16	ENSMUSG00000040907.16:B3	ENSMUSG00000040907.16:B3	EX_cerebellum_granule_vs_EX_hippocampus_granule	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,EX_hippocampus_granule	2	4	8	2	37.71818942167248	5.104087340440287	1	0.0238695336527329	0.06709837750005974	True	23.206282144754564	[[-0.8828619061022617]]	0.8828619061022617	50	0.2549019607843137	True	0.39808125403235445	2	0.06709837750005974	True
ENSMUSG00000038738.16:B2|EX_cerebellum_granule_vs_INH_medium_spiny	ENSMUSG00000038738.16	ENSMUSG00000038738.16:B2	ENSMUSG00000038738.16:B2	EX_cerebellum_granule_vs_INH_medium_spiny	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,INH_medium_spiny	2	5	10	2	52.482180200036055	5.65185657903362	1	0.0174369015996061	0.06726478353309502	True	22.820498162486885	[[0.790892835240386]]	0.790892835240386	50	0.1176470588235294	True	0.3984310181161603	3	0.06726478353309502	True
ENSMUSG00000020181.19:B2|INH_medium_spiny_vs_INH_migrating_interneuron	ENSMUSG00000020181.19	ENSMUSG00000020181.19:B2	ENSMUSG00000020181.19:B2,ENSMUSG00000020181.19:B3,ENSMUSG00000020181.19:B4	INH_medium_spiny_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	dirichlet_multinomial	INH_medium_spiny,INH_migrating_interneuron	2	3	6	2	23.064035944761827	4.743667840534783	1	0.0294063129397125	0.06781049935979513	True	50.75781808807358	[[-0.8737993112327525]]	0.8737993112327525	50	0.3529411764705882	True	0.4010228574579272	1	0.06781049935979513	True
ENSMUSG00000027210.21:B3|EX_cortical_vs_INH_migrating_interneuron	ENSMUSG00000027210.21	ENSMUSG00000027210.21:B3	ENSMUSG00000027210.21:B3	EX_cortical_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_migrating_interneuron	2	4	8	2	40.88948471737345	5.070891895361399	1	0.0243308618310503	0.06853210351501828	True	inf	[[0.6143946899027577]]	0.6143946899027577	50	0.1568627450980392	True	0.40412564707510856	2	0.06853210351501828	True
ENSMUSG00000039959.14:B1|ASC_vs_ODC	ENSMUSG00000039959.14	ENSMUSG00000039959.14:B1	ENSMUSG00000039959.14:B1,ENSMUSG00000039959.14:B2	ASC_vs_ODC	paired_dirichlet_multinomial	multinomial	ASC,ODC	2	4	8	2	24.780610699004832	4.734124226678091	1	0.0295698991820677	0.06855313700384123	True	inf	[[-0.6658563151720827]]	0.6658563151720827	50	0.2156862745098039	True	0.40412564707510856	1	0.06855313700384123	True
ENSMUSG00000024392.18:B6|INH_medium_spiny_vs_INH_midbrain	ENSMUSG00000024392.18	ENSMUSG00000024392.18:B6	ENSMUSG00000024392.18:B6	INH_medium_spiny_vs_INH_midbrain	paired_dirichlet_multinomial	dirichlet_multinomial	INH_medium_spiny,INH_midbrain	2	3	6	2	12.947626180695924	4.205890045154973	1	0.0402838289896299	0.06869326284303155	True	170.5458857920031	[[-1.0920975422029036]]	1.0920975422029036	50	0.3333333333333333	True	0.4043089184475571	0	0.06869326284303155	True
ENSMUSG00000058793.15:B2|EX_cerebellum_granule_vs_INH_medium_spiny	ENSMUSG00000058793.15	ENSMUSG00000058793.15:B2	ENSMUSG00000058793.15:B2	EX_cerebellum_granule_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cerebellum_granule,INH_medium_spiny	2	5	10	2	9.428966718271903	4.190197396132916	1	0.0406583628369781	0.0693193280233731	True	inf	[[1.2789127930403477]]	1.2789127930403477	50	0.196078431372549	True	0.40734717640359336	0	0.0693193280233731	True
ENSMUSG00000037605.17:B3|EX_cortical_vs_INH_medium_spiny	ENSMUSG00000037605.17	ENSMUSG00000037605.17:B3	ENSMUSG00000037605.17:B3	EX_cortical_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_medium_spiny	2	4	8	2	14.723689875997804	4.172667729816368	1	0.0410810673804044	0.06945845361900456	True	inf	[[0.9035537985091888]]	0.9035537985091888	50	0.2549019607843137	True	0.4075189019292229	0	0.06945845361900456	True
ENSMUSG00000040712.17:B2|EX_cerebellum_granule_vs_EX_cortical	ENSMUSG00000040712.17	ENSMUSG00000040712.17:B2	ENSMUSG00000040712.17:B2	EX_cerebellum_granule_vs_EX_cortical	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,EX_cortical	2	6	12	2	29.42161837659568	5.000934873651488	1	0.0253336313082519	0.06977466606131569	True	25.7642468935344	[[0.8511713319211952]]	0.8511713319211952	50	0.1764705882352941	True	0.40872742773358384	2	0.06977466606131569	True
ENSMUSG00000053877.13:B3|EX_cortical_vs_INH_midbrain	ENSMUSG00000053877.13	ENSMUSG00000053877.13:B3	ENSMUSG00000053877.13:B3	EX_cortical_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_midbrain	2	7	14	2	9.16291432814532	4.158392009775497	1	0.0414287165268834	0.07011930019825398	True	inf	[[0.9687479240442967]]	0.9687479240442968	50	0.0392156862745098	True	0.4096020503841164	0	0.07011930019825398	True
ENSMUSG00000041164.16:B4|EX_cerebellum_granule_vs_EX_cortical	ENSMUSG00000041164.16	ENSMUSG00000041164.16:B4	ENSMUSG00000041164.16:B4	EX_cerebellum_granule_vs_EX_cortical	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,EX_cortical	2	5	10	3	38.20104047914816	6.965369198372514	2	0.0307248163985112	0.07022137586288979	True	52.85804918285034	[[0.9849887063468589, 0.8653515235774399]]	1.31112013598627	50	0.3137254901960784	True	0.4096020503841164	2	0.07022137586288979	True
ENSMUSG00000038170.16:B1|EX_cortical_vs_INH_migrating_interneuron	ENSMUSG00000038170.16	ENSMUSG00000038170.16:B1	ENSMUSG00000038170.16:B1	EX_cortical_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_migrating_interneuron	2	20	40	2	47.23819615814723	5.549191727456218	1	0.0184892230274621	0.0702553678652368	True	inf	[[0.27215650471575265]]	0.2721565047157526	50	0.0784313725490196	True	0.4096020503841164	3	0.0702553678652368	True
ENSMUSG00000027692.17:B1|INH_medium_spiny_vs_INH_midbrain	ENSMUSG00000027692.17	ENSMUSG00000027692.17:B1	ENSMUSG00000027692.17:B1,ENSMUSG00000027692.17:B5	INH_medium_spiny_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	INH_medium_spiny,INH_midbrain	2	13	26	3	22.04260394772458	5.371490059161033	2	0.068170386117809	0.07045069989232426	True	inf	[[-0.47028267320181205, -0.46179624393668445]]	0.6591066405581665	50	0.196078431372549	True	0.4099864745450939	1	0.07045069989232426	True
ENSMUSG00000022263.11:B1|EX_cerebellum_granule_vs_EX_cortical	ENSMUSG00000022263.11	ENSMUSG00000022263.11:B1	ENSMUSG00000022263.11:B1,ENSMUSG00000022263.11:B2	EX_cerebellum_granule_vs_EX_cortical	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,EX_cortical	2	3	6	2	93.59092493003942	5.533939938960884	1	0.018651060987336	0.07062919090675451	True	5.2642491321339815	[[1.6682322348408274]]	1.6682322348408274	50	0.1176470588235294	True	0.4099864745450939	3	0.07062919090675451	True
ENSMUSG00000020524.17:B2|EX_cerebellum_granule_vs_EX_hippocampus_pyramidal	ENSMUSG00000020524.17	ENSMUSG00000020524.17:B2	ENSMUSG00000020524.17:B2	EX_cerebellum_granule_vs_EX_hippocampus_pyramidal	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,EX_hippocampus_pyramidal	2	3	6	2	22.59912964151357	4.710227869371465	1	0.0299836770019172	0.07065300896286812	True	682.2203474959449	[[0.943203220261499]]	0.943203220261499	50	0.2352941176470588	True	0.4099864745450939	1	0.07065300896286812	True
ENSMUSG00000057230.15:B1|EX_cerebellum_granule_vs_EX_cortical	ENSMUSG00000057230.15	ENSMUSG00000057230.15:B1	ENSMUSG00000057230.15:B1,ENSMUSG00000057230.15:B2,ENSMUSG00000057230.15:B3	EX_cerebellum_granule_vs_EX_cortical	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,EX_cortical	2	3	6	2	75.29945299690293	5.527687183686453	1	0.0187178317505871	0.07095628606808252	True	10.457122532221806	[[-1.4502538245468493]]	1.4502538245468493	50	0.2549019607843137	True	0.4111029824069531	3	0.07095628606808252	True
ENSMUSG00000033565.19:B4|INH_medium_spiny_vs_INH_migrating_interneuron	ENSMUSG00000033565.19	ENSMUSG00000033565.19:B4	ENSMUSG00000033565.19:B4	INH_medium_spiny_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_medium_spiny,INH_migrating_interneuron	2	4	8	3	14.516606119177752	2.593849720711688	2	0.2733711562731985	0.07146887342486365	True	inf	[[0.31119826006762785, -0.5977817616370461]]	0.6739342635710172	50	0.3529411764705882	True	0.4134268060208961	0	0.07146887342486365	True
ENSMUSG00000039943.17:B1|ASC_vs_INH_migrating_interneuron	ENSMUSG00000039943.17	ENSMUSG00000039943.17:B1	ENSMUSG00000039943.17:B1,ENSMUSG00000039943.17:B2	ASC_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	ASC,INH_migrating_interneuron	2	13	26	2	20.636650000650604	4.089094394990639	1	0.0431607615638373	0.07192793294146291	True	inf	[[-0.3856276698453631]]	0.3856276698453631	50	0.1568627450980392	True	0.4154342295123745	0	0.07192793294146291	True
