comparison	method	gene_id	fold0_p_value	fold1_p_value	conjunction_p_value	conjunction_q_value	shared_block_tests
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025326	0.3903857767838976	0.4561260587295107	0.4561260587295107	0.6302199742751254	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025369	0.0203846712814587	0.0269809206064036	0.0269809206064036	0.06641922922006051	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025372	5.507724920469067e-49	1.4545495564912266e-13	1.4545495564912266e-13	1.8156791015511174e-12	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025375	0.0015505060214484	2.176354640295824e-07	0.0015505060214484	0.005612831797643209	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025404	1.2020868616866398e-06	1.2500443310317574e-79	1.2020868616866398e-06	7.438554597103651e-06	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025409	0.6998117074144327	0.0305164398434832	0.6998117074144327	0.8333284147500809	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025422	4.9514875855141634e-08	0.0015241829964561	0.0015241829964561	0.005545268791126716	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025437	0.0556802559727616	0.2856703654666113	0.2856703654666113	0.4467070077706838	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025558	0.8521524542089876	0.947491206536218	0.947491206536218	0.992150365644173	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025571	0.998522289954442	0.0005560627960338	0.998522289954442	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025576	0.0128560520133045	0.3446838693942882	0.3446838693942882	0.5156014905815386	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025579	0.5541020279014698	0.9978682346378784	0.9978682346378784	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025658	1.4126790287757274e-13	1.294994080814634e-43	1.4126790287757274e-13	1.7943502049712747e-12	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025738	0.4535054252144022	0.0743999219500757	0.4535054252144022	0.627797185191639	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025757	0.4188837083400498	0.7845579218525695	0.7845579218525695	0.8973458695438551	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025781	2.394942105564323e-33	0.3346102892917677	0.3346102892917677	0.5036545726553843	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025892	4.462995088612672e-57	2.5540341909759745e-07	2.5540341909759745e-07	1.6810188675150958e-06	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025915	0.4343718738873306	0.87101028458952	0.87101028458952	0.9462069169064129	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000025939	2.011416007926458e-09	0.0139773581715301	0.0139773581715301	0.03907184291964399	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026014	0.0001168362193725	0.0207354809316101	0.0207354809316101	0.053425224891408225	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026116	0.6724606468225515	0.015759206997272	0.6724606468225515	0.8141496794306476	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026131	1.0	0.0001234030465635	1.0	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026219	0.0170087939084525	0.0087257979847857	0.0170087939084525	0.04532397787589733	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026238	0.0025085466459077	0.9306114934147708	0.9306114934147708	0.9807317630746639	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026259	0.243008589250768	0.4866794350485212	0.4866794350485212	0.6623231409306942	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026421	0.006809109725545	0.001082057807939	0.006809109725545	0.020204079677436804	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026442	0.0010396373645013	1.6328194002051476e-61	0.0010396373645013	0.003920299228640319	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026458	0.950362904602977	0.2821830985128972	0.950362904602977	0.9928755309272083	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026463	1.0	1.710519065597979e-32	1.0	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026473	0.004101885796378	0.0250762320187388	0.0250762320187388	0.06325850864657453	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026490	1.9537538753525455e-10	0.060902614199093	0.060902614199093	0.13045412035545365	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026494	9.28381686003358e-51	0.0272701089955074	0.0272701089955074	0.0667012125430654	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026504	1.7100950980497752e-14	2.549813906561016e-07	2.549813906561016e-07	1.6810188675150958e-06	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026587	0.0003350945398939	0.1083088603412902	0.1083088603412902	0.2097014282748126	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026596	0.1454883782027352	0.4017843861732676	0.4017843861732676	0.5726218417115074	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026761	3.086898607182654e-180	1.609158110324266e-149	1.609158110324266e-149	1.1650304718747686e-146	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026784	0.0001757944030981	0.2132108336651254	0.2132108336651254	0.3565003315786392	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026797	0.2015069098174004	0.0412653633407541	0.2015069098174004	0.3448959874888839	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026812	1.902885948219429e-13	1.6543756834685888e-29	1.902885948219429e-13	2.335066824594689e-12	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026825	0.0095369900390092	0.8740923974053613	0.8740923974053613	0.9462069169064129	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026827	2.6276012453752365e-07	0.0004246793210038	0.0004246793210038	0.0017176973654008446	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026867	0.0314244382171666	0.0974627212634456	0.0974627212634456	0.19174731031177886	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026915	0.0018073726732071	0.0225692763999759	0.0225692763999759	0.05753576096331885	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026924	0.0108444767060857	0.3877390062735194	0.3877390062735194	0.5579493913210825	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026933	3.2366683875084752e-74	4.2182964901230695e-39	4.2182964901230695e-39	2.3492666606531558e-37	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000026959	0.0574333075361727	0.1610516587426474	0.1610516587426474	0.2893335010661953	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027012	0.699655721527617	0.2567260270563056	0.699655721527617	0.8333284147500809	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027087	0.5731945825258555	0.1301530592035109	0.5731945825258555	0.7359722952412506	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027210	0.0563838841205399	0.2272809985702827	0.2272809985702827	0.3756882259472253	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027254	0.0008399955560646	1.020581058349697e-05	0.0008399955560646	0.0032177607544485206	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027273	0.1852401944749136	0.3234617217043734	0.3234617217043734	0.4909565755009776	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027288	0.2931650359947509	0.8623502649330329	0.8623502649330329	0.9462069169064129	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027303	0.1473017567415273	3.241893461353759e-05	0.1473017567415273	0.2699910680528247	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027309	1.4949377876952354e-17	3.833791452038077e-05	3.833791452038077e-05	0.00018882074906636517	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027347	0.0106468481078358	0.8122178340958051	0.8122178340958051	0.9231486842784346	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027363	1.3345469167250143e-28	0.2651648005712096	0.2651648005712096	0.4247329991450349	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027365	0.0039865875207314	0.2584929372644988	0.2584929372644988	0.41774305040066323	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027422	0.088806891106506	1.3807735097486688e-05	0.088806891106506	0.17615394290715164	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027668	0.0135482343921594	0.036290957725647	0.036290957725647	0.08367724010626888	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027677	0.5024269222990566	0.102646825029346	0.5024269222990566	0.6786512905681287	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027692	0.0012020396148684	0.20476904081092862	0.20476904081092862	0.3467495848005617	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027722	0.1462301129417599	0.1248522561649602	0.1462301129417599	0.2692397510093221	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027797	7.35785047627151e-15	4.794564306595146e-09	4.794564306595146e-09	3.856960619972095e-08	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027806	0.0002383115801603	2.965157664348489e-50	0.0002383115801603	0.0010107146370389075	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027894	0.3279627025046355	0.0730582411665156	0.3279627025046355	0.4946770762778252	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027981	0.5160938050700581	0.6284250065598079	0.6284250065598079	0.7790748368994879	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000027993	6.012976906716515e-13	0.0001162701063025	0.0001162701063025	0.000532782006095	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028053	0.0004759520478682	3.5821891705327634e-05	0.0004759520478682	0.0019143849036476488	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028080	4.22889723853083e-17	7.185404443633864e-16	7.185404443633864e-16	1.2386268612359328e-14	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028086	1.6729451506132936e-05	9.64638709454725e-18	1.6729451506132936e-05	8.590158078326415e-05	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028137	0.0041261667775935006	4.572453619021066e-17	0.0041261667775935006	0.012695552173337947	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028149	9.351814777305216e-06	0.9171764291604116	0.9171764291604116	0.973659435061786	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028161	8.203438456388031e-05	0.3602633509024068	0.3602633509024068	0.5297089408836081	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028176	1.7447353679774641e-16	0.0124535939571905	0.0124535939571905	0.03522032041017938	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028180	0.3900842338549135	0.5724948314469653	0.5724948314469653	0.7359722952412506	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028248	0.0030612254350911	0.0010846422020988	0.0030612254350911	0.01007421461366344	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028360	0.032443692761835	0.0152782360369321	0.032443692761835	0.07601693708598233	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028397	0.0004922584546753	0.1904789282609483	0.1904789282609483	0.33230540737572667	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028399	1.288121702734554e-12	0.00014904842789860992	0.00014904842789860992	0.0006620310539791018	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028434	3.154167205418989e-200	3.492139411399845e-15	3.492139411399845e-15	5.267310278861433e-14	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028444	0.0037237802814981	4.5993593275913553e-51	0.0037237802814981	0.011570888084998386	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028484	0.0263170164055874	0.582334906294856	0.582334906294856	0.7386732746747166	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028613	0.0628071126486626	2.928881141378849e-107	0.0628071126486626	0.13334999870273231	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028634	2.756361190248926e-07	0.1806502519649555	0.1806502519649555	0.31822574798692893	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028649	9.410077810733995e-08	1.2018890541291446e-18	9.410077810733995e-08	6.679310132324914e-07	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028760	1.0964269708588656e-22	1.7363629571763337e-11	1.7363629571763337e-11	1.821922871008211e-10	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028785	4.8112397089893865e-08	0.0165077049101735	0.0165077049101735	0.04476246574893488	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028809	1.8395960906124177e-17	3.110049957968438e-17	3.110049957968438e-17	6.25465602658097e-16	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028830	6.6375122064870064e-77	0.6593099687576436	0.6593099687576436	0.8090515548822609	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028833	0.2245920867464562	0.3123743895813913	0.3123743895813913	0.47712881446609134	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028849	0.1667700038907965	3.739206712322569e-06	0.1667700038907965	0.29666211994333336	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028906	0.0017312170569678	1.5282865682197111e-21	0.0017312170569678	0.006144123280611212	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028909	0.0095454457451176	0.9823849930948728	0.9823849930948728	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028917	0.5822594899874357	0.8701627145224629	0.8701627145224629	0.9462069169064129	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028926	0.0131660099437302	0.0064961124791868	0.0131660099437302	0.037090238129418925	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000028991	0.0700255201484837	0.007313794337449	0.0700255201484837	0.14485279025000627	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000029004	3.343137609344651e-05	0.0115396904540498	0.0115396904540498	0.03289266097926006	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000029108	0.0001605856079239	0.0031720986461104	0.0031720986461104	0.010391852578207825	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000029120	5.295283759588145e-05	1.7888000440196356e-153	5.295283759588145e-05	0.0002522227264435406	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000029121	0.0501775776200339	0.2570292165962356	0.2570292165962356	0.41630682956526754	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000029221	0.0069649839548338	1.0428202974956218e-05	0.0069649839548338	0.02058223829918233	948
