null_type	numerator_df	denominator_df_bin	tests	p_le_0.05	p_le_0.01	median_p
label_permutation	13	11-20	15	0.7333333333333333	0.7333333333333333	2.2328409558840428e-30
label_permutation	13	6-10	16	0.9375	0.9375	6.731092831066716e-11
label_permutation	13	>20	63	0.9365079365079365	0.8888888888888888	1.8829657467712903e-08
label_permutation	14	1-5	1	1.0	1.0	6.711956967900355e-19
label_permutation	14	11-20	116	0.9913793103448276	0.9827586206896551	4.6716279538700165e-17
label_permutation	14	6-10	2	1.0	1.0	1.0229453462467294e-15
label_permutation	14	>20	134	1.0	0.9850746268656716	8.547768890538434e-23
label_permutation	15	1-5	12	0.4166666666666667	0.4166666666666667	1.0
label_permutation	15	11-20	33	0.9696969696969697	0.9696969696969697	1.2592100282163804e-09
label_permutation	15	6-10	3	1.0	1.0	1.0255069484419416e-25
label_permutation	15	>20	119	0.9411764705882353	0.907563025210084	2.2067214009772762e-13
label_permutation	16	1-5	5	0.8	0.8	4.0706243554206415e-10
label_permutation	16	11-20	74	0.918918918918919	0.9054054054054054	4.2162859132624073e-11
label_permutation	16	6-10	18	0.4444444444444444	0.4444444444444444	1.0
label_permutation	16	>20	151	0.9006622516556292	0.8741721854304636	4.832749663825072e-10
label_permutation	17	1-5	2	0.5	0.5	0.5000000000504301
label_permutation	17	11-20	35	0.9714285714285714	0.9714285714285714	1.658831125368368e-18
label_permutation	17	6-10	3	0.6666666666666666	0.6666666666666666	1.7173719882011924e-19
label_permutation	17	>20	51	1.0	1.0	1.994255695414909e-15
label_permutation	18	1-5	3	1.0	1.0	9.318661285546668e-09
label_permutation	18	11-20	166	0.9457831325301205	0.9397590361445783	1.9560804420040404e-21
label_permutation	18	6-10	27	0.5925925925925926	0.5925925925925926	3.610432000099577e-18
label_permutation	18	>20	276	0.9637681159420289	0.9347826086956522	7.751625217411029e-09
label_permutation	19	11-20	50	0.78	0.76	2.302653906488454e-09
label_permutation	19	>20	219	0.9726027397260274	0.954337899543379	3.040736401953643e-08
label_permutation	20	11-20	113	0.7699115044247787	0.7699115044247787	5.699654749806108e-41
label_permutation	20	6-10	1	0.0	0.0	1.0
label_permutation	20	>20	222	0.9414414414414415	0.8783783783783784	5.892073263592507e-13
label_permutation	21	1-5	1	0.0	0.0	1.0
label_permutation	21	11-20	137	0.9416058394160584	0.9416058394160584	1.2624899248467518e-41
label_permutation	21	>20	84	1.0	1.0	3.3198740689517976e-15
label_permutation	22	1-5	1	0.0	0.0	1.0
label_permutation	22	11-20	25	0.84	0.84	6.239164016509707e-20
label_permutation	22	6-10	1	1.0	1.0	2.041393339969772e-25
label_permutation	22	>20	153	0.8758169934640523	0.8300653594771242	9.810022683020605e-08
label_permutation	23	1-5	1	0.0	0.0	1.0
label_permutation	23	11-20	39	0.8717948717948718	0.8717948717948718	3.0485910065925218e-33
label_permutation	23	6-10	8	0.5	0.5	0.5
label_permutation	23	>20	37	0.9459459459459459	0.9459459459459459	1.1713314958002248e-16
label_permutation	24	11-20	76	0.8289473684210527	0.8289473684210527	7.17205521336954e-42
label_permutation	24	6-10	26	0.7307692307692307	0.7307692307692307	5.90544041888075e-17
label_permutation	24	>20	180	0.9888888888888889	0.9833333333333333	2.1670067722994463e-28
label_permutation	25	11-20	35	0.8	0.8	2.8134284803854395e-20
label_permutation	25	6-10	1	1.0	1.0	2.6373719749992896e-21
label_permutation	25	>20	59	0.9661016949152542	0.9491525423728814	4.1677108342222245e-13
label_permutation	26	1-5	1	1.0	1.0	1.5916094502567481e-22
label_permutation	26	11-20	93	0.946236559139785	0.946236559139785	1.7378209578487454e-34
label_permutation	26	6-10	4	0.75	0.75	2.3365352169050713e-20
label_permutation	26	>20	94	1.0	1.0	8.397335782789105e-33
label_permutation	27	11-20	56	0.8571428571428571	0.8571428571428571	1.1972527436145429e-35
label_permutation	27	6-10	3	1.0	1.0	2.671191960645454e-32
label_permutation	27	>20	85	0.8588235294117647	0.8588235294117647	2.3182385146854733e-41
label_permutation	28	1-5	2	0.5	0.5	0.5
label_permutation	28	11-20	68	0.8676470588235294	0.8676470588235294	4.896332633802022e-50
label_permutation	28	6-10	1	0.0	0.0	1.0
label_permutation	28	>20	62	0.9838709677419355	0.9838709677419355	1.4466372958463507e-35
label_permutation	29	1-5	1	1.0	1.0	6.62936731435425e-21
label_permutation	29	11-20	42	0.8095238095238095	0.8095238095238095	4.840818856486472e-54
label_permutation	29	6-10	4	0.75	0.75	1.1572371116575e-31
label_permutation	29	>20	9	1.0	1.0	2.1810450789151667e-82
label_permutation	30	1-5	1	0.0	0.0	1.0
label_permutation	30	11-20	74	0.6891891891891891	0.6891891891891891	4.688145326981186e-34
label_permutation	30	6-10	11	0.6363636363636364	0.6363636363636364	5.534689243562855e-25
label_permutation	30	>20	109	0.9174311926605505	0.9174311926605505	1.2643642390429915e-24
label_permutation	31	1-5	1	1.0	1.0	6.445450705124354e-20
label_permutation	31	11-20	20	0.8	0.8	4.580410255797414e-53
label_permutation	31	6-10	17	0.4117647058823529	0.4117647058823529	1.0
label_permutation	31	>20	20	0.9	0.9	4.817834671440997e-74
label_permutation	32	1-5	1	1.0	1.0	1.4108751357560186e-19
label_permutation	32	11-20	39	0.8205128205128205	0.8205128205128205	5.0348576112620536e-34
label_permutation	32	6-10	8	0.75	0.75	9.522070681177084e-19
label_permutation	32	>20	89	0.8876404494382022	0.8876404494382022	2.2525751462646696e-65
label_permutation	33	1-5	4	1.0	1.0	9.539115703906716e-19
label_permutation	33	11-20	34	0.8529411764705882	0.8529411764705882	8.756278209412885e-43
label_permutation	33	6-10	5	0.4	0.4	1.0
label_permutation	33	>20	30	1.0	1.0	2.5542414285630352e-33
label_permutation	34	1-5	3	0.0	0.0	1.0
label_permutation	34	11-20	54	0.7407407407407407	0.7407407407407407	3.293065437760678e-44
label_permutation	34	6-10	5	0.2	0.2	1.0
label_permutation	34	>20	55	0.9454545454545454	0.9454545454545454	3.124261686459807e-74
label_permutation	35	1-5	3	0.3333333333333333	0.3333333333333333	1.0
label_permutation	35	11-20	48	0.7916666666666666	0.7916666666666666	1.1882863108686377e-40
label_permutation	35	6-10	2	0.0	0.0	1.0
label_permutation	35	>20	87	0.9425287356321839	0.9425287356321839	2.6284386783100237e-54
label_permutation	36	1-5	1	0.0	0.0	1.0
label_permutation	36	11-20	35	0.7714285714285715	0.7714285714285715	5.305012276208549e-43
label_permutation	36	6-10	1	1.0	1.0	9.81358641096008e-34
label_permutation	36	>20	258	0.9263565891472868	0.9263565891472868	3.4950821039309293e-63
label_permutation	37	11-20	21	0.6666666666666666	0.6666666666666666	8.202869044678239e-57
label_permutation	37	>20	58	0.9310344827586207	0.9310344827586207	6.4185295065977155e-37
label_permutation	38	11-20	51	0.7647058823529411	0.7647058823529411	2.4087421599833034e-40
label_permutation	38	6-10	3	0.6666666666666666	0.6666666666666666	1.208060589657156e-29
label_permutation	38	>20	278	0.9424460431654677	0.9424460431654677	6.090115421822478e-49
label_permutation	39	1-5	1	1.0	1.0	1.07037659652064e-13
label_permutation	39	11-20	26	0.6153846153846154	0.6153846153846154	1.9565176834371926e-53
